LAYOUTID,PAYOR,PAYORID,DATATYPE,PUCHCHARFLAG,OPTIONALLY,SKIPROW,TRAILERSKIP,ENTRYDATE,USERLOG,SHORTPAYOR,ACTIVEFLAG,DATEUPDATED,MANUALFLAG,CTLTYPE,LAYOUT_STATUS,VERIFIED,CHARACTERSET,MANUALOVERRIDEREASON,ICD10FLAG,APPROVECOLUMN,DP_CHECKS_INFO,DATADICTIONARYUPLOADED,UPDATEDBY
4058,PACIFICSOURCE,P4559,RXCLAIMS,N,N,1,0,30.03.2016 04:38:46,Shreeya Baidya,PSRC,Y,30.03.2016 04:44:39,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4087,LIBERTY MUTUAL,P4561,WORKERS COMPENSATION,N,N,0,0,12.04.2016 10:05:07,Shreeya Baidya,LBMT,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4096,UNITED MEDICAL RESOURCES (UMR),P0980,CLAIMS,N,N,0,0,19.04.2016 03:17:02,Rajesh Singh,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4091,VIVA HEALTH,P0990,RXCLAIMS,N,N,1,0,14.04.2016 04:50:04,Rajesh Singh,VHLT,Y,21.04.2016 04:45:41,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4097,UNKNOWN,P0000,ELIGIBILITIES,N,N,1,0,19.04.2016 05:02:54,Bina Prajapati,UNKN,Y,,N,,WORKING,N,US7ASCII,,,,,,
4100,VERISK,P2940,CONTROL TOTAL,N,N,1,0,22.04.2016 01:15:24,Shreeya Baidya,VRSK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4102,AETNA,P0010,DISABILITY CLAIMS,N,N,0,0,26.04.2016 08:42:20,Sweta Shakya,ATNA,Y,06.05.2016 05:15:09,N,,FINALIZED,Y,US7ASCII,,,,,Y,Sweta Shakya
4106,QUADMED,P4568,LAB,N,Y,2,0,28.04.2016 08:49:45,Shreeya Baidya,QDMD,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4109,RX PREFERRED,P4569,RXCLAIMS,N,N,1,0,29.04.2016 02:01:31,Shreeya Baidya,RXPR,Y,05.05.2016 10:32:21,N,,FINALIZED,Y,US7ASCII,,,,,,Binjita Aryal
4110,BCBS TX,P0450,CONTROL TOTAL,N,N,0,0,29.04.2016 07:28:26,Shreeya Baidya,BCTX,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4112,THE KEMPTON GROUP,P4571,ELIGIBILITIES,N,N,1,0,04.05.2016 08:54:55,Shreeya Baidya,KEMP,Y,04.05.2016 10:07:54,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4113,AETNA,P0010,CROSSWALK,N,Y,1,0,05.05.2016 04:00:45,Shreeya Baidya,ATNA,Y,05.05.2016 07:00:44,N,,FINALIZED,Y,US7ASCII,,,,,,Binjita Aryal
4117,BCBS TX,P0450,CONTROL TOTAL,N,N,0,0,11.05.2016 03:52:24,Shreeya Baidya,BCTX,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4120,ARE,P4572,CLAIMS,N,Y,1,0,13.05.2016 07:56:48,Shreeya Baidya,ARE,Y,16.05.2016 03:45:43,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4122,VERISK,P2940,CONTROL TOTAL,N,N,0,0,17.05.2016 04:16:58,Shreeya Baidya,VRSK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4125,AETNA,P0010,CONTROL TOTAL,N,N,0,0,18.05.2016 07:51:38,Shreeya Baidya,ATNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4128,JSA HEALTH,P2850,ELIGIBILITIES,N,N,0,0,18.05.2016 09:38:37,Anil Dongol,JSAH,Y,20.05.2016 00:39:41,N,,FINALIZED,N,US7ASCII,,,,,,Anil Dongol
4129,BCBS IL,P0280,CONTROL TOTAL,N,N,0,0,19.05.2016 06:08:17,Shreeya Baidya,BCIL,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4130,COVENTRY,P0550,CONTROL TOTAL,N,N,0,0,19.05.2016 10:20:16,Shreeya Baidya,COVN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3835,FIRST CHOICE,P0620,CLAIMS,N,N,0,0,08.01.2016 02:35:02,Paurakh Thapa,FSTC,Y,08.01.2016 03:25:47,Y,,FINALIZED,N,US7ASCII,Tab delimited file with optionally enclosed data,,,,,
3810,BCBS NY,P4285,RXCLAIMS,N,N,0,0,05.01.2016 10:15:52,Shiva Bhusal,BCNY,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3834,FIRST CHOICE,P0620,CLAIMS,N,N,0,0,08.01.2016 01:31:30,Paurakh Thapa,FSTC,Y,,N,,WORKING,N,US7ASCII,,,,,,
3845,BCBS MI,P0320,CONTROL TOTAL,N,Y,1,,01.12.2015 00:00:01,Prabesh Shrestha,BCMI,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3848,BCBS NC,P0360,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Prabesh Shrestha,BCNC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3849,BCBS NC,P0360,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Prabesh Shrestha,BCNC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3855,CATALYST,P1080,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Nirmal Maharjan,CTLT,Y,14.01.2016 05:02:13,N,,FINALIZED,,US7ASCII,,,,,,
3858,BCBS TN,P0160,CROSSWALK,N,N,1,0,12.01.2016 02:20:28,Anuj Khadgi,BCTN,Y,,N,,FINALIZED,Y,US7ASCII,,,THis is not a duplicate case. Thanks.,,,
3888,BCBS SC,P0430,CONTROL TOTAL,N,Y,6,0,01.12.2015 00:00:01,Nirmal Maharjan,BCSC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3929,POMCO,P2130,RXCLAIMS,N,Y,1,1,28.01.2016 23:44:35,Gita Pant,PMCO,Y,22.02.2016 00:41:42,N,,FINALIZED,Y,US7ASCII,,,,,,
3878,LDI,P2590,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Prabesh Shrestha,LDI,Y,13.01.2016 07:45:51,N,,FINALIZED,,US7ASCII,,,,,,
3900,SOUNDPATH HEALTH,P2855,CTL DATA,N,N,0,0,19.01.2016 09:27:11,Bhusan Shrestha,SHEA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3923,BCBS,P3005,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Shreeya Baidya,BCBS,Y,27.01.2016 04:10:46,N,,FINALIZED,Y,US7ASCII,,,,,,
3936,MCHP,P3096,CROSSWALK,N,Y,1,0,01.02.2016 11:55:08,Bipika Amatya,MCHP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3961,MEMORIAL,P4513,CONTROL TOTAL,N,Y,1,0,01.12.2015 00:00:01,Rammadi Neupane,MMRL,Y,08.02.2016 03:53:03,N,,WORKING,,US7ASCII,,,,,,
3970,WELLVIBE,P4552,LAB,N,N,1,0,09.02.2016 06:47:03,Gita Pant,WLVB,Y,09.02.2016 10:20:49,N,,FINALIZED,Y,US7ASCII,,,,,,
3983,BCBS IL,P0280,CLAIMS,N,Y,1,0,12.02.2016 02:56:28,Subhash Chandra Regmi,BCIL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4035,HORIZON BLUE CROSS BLUE SHIELD,P2390,CLAIMS,N,N,1,0,14.03.2016 02:59:25,Shreeya Baidya,HBCS,Y,14.03.2016 04:30:30,Y,,FINALIZED,Y,US7ASCII,Time stamp format changed,Y,,,,Shreeya Baidya
4008,CIGNA HEALTHCARE,P0520,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Shreeya Baidya,CGNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4032,UPMC,P2740,CONTROL TOTAL,N,Y,0,0,10.03.2016 03:11:17,Shreeya Baidya,UPMC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4011,MAGELLAN,P4280,RXCLAIMS,N,N,0,0,25.02.2016 03:00:06,Shiva Bhusal,MAGE,Y,20.04.2016 10:54:06,N,,FINALIZED,Y,US7ASCII,,,,,N,Anil Dongol
4027,CATAMARAN,P2715,CROSSWALK,N,Y,1,0,03.03.2016 06:49:39,Puspa Bista,CATM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4037,AETNA,P0010,HRA,N,Y,0,0,15.03.2016 08:08:51,Shreeya Baidya,ATNA,Y,15.03.2016 08:51:37,Y,,FINALIZED,Y,US7ASCII,Preprocess enable,,,,,Shreeya Baidya
4038,FIRST CARE,P4543,CLAIMS,N,N,1,0,15.03.2016 09:27:29,Shreeya Baidya,FTCR,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4039,BROADSPIRE,P4415,WORKERS COMPENSATION,N,Y,1,1,16.03.2016 10:49:15,Shreeya Baidya,BRSP,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4044,BCBS AL,P0180,CLAIMS,N,N,0,0,23.03.2016 08:13:30,Shreeya Baidya,BCAL,Y,24.03.2016 09:02:17,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4067,BCBS SC,P0430,CONTROL TOTAL,N,Y,6,0,05.04.2016 01:49:36,Shreeya Baidya,BCSC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4060,LOYOLA MEDICAID ACE,P4463,ELIGIBILITIES,N,N,1,0,31.03.2016 06:55:55,Shreeya Baidya,MEDI,Y,31.03.2016 08:35:12,Y,,FINALIZED,Y,US7ASCII,Multiple date formats in a single field.,,,,,Shreeya Baidya
4061,LOYOLA MEDICAID ACE,P4463,CONTROL TOTAL,N,N,0,0,31.03.2016 07:07:51,Shreeya Baidya,MEDI,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4068,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,Y,1,0,05.04.2016 06:12:08,Shreeya Baidya,CMS,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4076,BCBS NC,P0360,CONTROL TOTAL,N,N,1,0,08.04.2016 00:37:27,Shreeya Baidya,BCNC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4088,HORIZON BLUE CROSS BLUE SHIELD,P2390,ELIGIBILITIES,N,Y,1,0,14.04.2016 03:50:54,Sweta Shakya,HBCS,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4089,WEBTPA,P1010,CROSSWALK,N,Y,1,0,14.04.2016 04:26:06,Shreeya Baidya,WTPA,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4108,CIGNA FULLY INSURED,P3020,CLAIMS,N,N,0,0,29.04.2016 01:31:52,Shreeya Baidya,CIFI,Y,,N,,WORKING,Y,US7ASCII,,,,,,
4131,PACIFICSOURCE,P4559,CLAIMS,N,N,1,0,20.05.2016 05:19:02,Shreeya Baidya,PSRC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4132,BROADSPIRE,P4415,WORKERS COMPENSATION,N,Y,1,1,23.05.2016 02:04:12,Shreeya Baidya,BRSP,Y,23.05.2016 03:31:13,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4133,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,CONTROL TOTAL,N,Y,2,0,24.05.2016 03:25:14,Rajesh Singh,HBNJ,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4134,EXCELLUS BCBS,P0240,RXCLAIMS,N,N,1,0,24.05.2016 07:23:29,Dinesh Ghimire,EXBC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4135,BRITT CLINIC,P4574,RXCLAIMS,N,Y,1,0,24.05.2016 09:19:45,Shreeya Baidya,BRCL,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4138,BCN,P2350,ELIGIBILITIES,N,N,1,0,25.05.2016 10:03:32,Sweta Shakya,BCN,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4136,CRIMSON,P4575,ELIGIBILITIES,N,N,1,0,25.05.2016 08:08:29,Rajesh Singh,CRSN,Y,25.05.2016 09:07:41,N,,FINALIZED,Y,US7ASCII,,,,,,Rajesh Singh
4140,ALLEGIANCE HEALTH,P0040,CLAIMS,N,N,0,0,26.05.2016 08:31:50,Shreeya Baidya,ALEH,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3806,VERISK,P2940,ELIGIBILITIES,N,N,1,0,05.01.2016 04:58:21,Binjita Aryal,VRSK,Y,05.01.2016 08:23:08,N,,FINALIZED,Y,US7ASCII,,,,,,
3811,POMCO,P2130,CONTROL TOTAL,N,Y,37,,01.12.2015 00:00:01,Shreeya Baidya,PMCO,Y,06.01.2016 00:33:15,N,,FINALIZED,Y,US7ASCII,,,,,Y,
3814,ANTHEM,P2320,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Nimesh Pudasaini,ANTM,Y,06.01.2016 05:10:52,N,,FINALIZED,,US7ASCII,,,,,,
3829,BCBS VA,P0170,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Adesh Shrestha,BCVA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3830,BCBS VA,P0170,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Adesh Shrestha,BCVA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3841,BCBS SC,P0430,CONTROL TOTAL,N,Y,5,,01.12.2015 00:00:01,Nirmal Maharjan,BCSC,Y,11.01.2016 01:15:19,N,,FINALIZED,,US7ASCII,,,,,,
3842,BCBS MI,P0320,CONTROL TOTAL,N,Y,3,,01.12.2015 00:00:01,Prabesh Shrestha,BCMI,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3852,BCBS TN,P0160,CONTROL TOTAL,N,N,4,,01.12.2015 00:00:01,Nirmal Maharjan,BCTN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3854,BCBS TN,P0160,CONTROL TOTAL,N,N,4,,01.12.2015 00:00:01,Nirmal Maharjan,BCTN,Y,,N,,WORKING,,US7ASCII,,,,,,
3856,CAP BLUE CROSS,P0500,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Shreeya Baidya,CABC,Y,12.01.2016 00:07:41,N,,FINALIZED,Y,US7ASCII,,,,,,
3857,CDPHP - CAPITAL DISTRICT PHYSICIANS HEALTH PLAN,P2605,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Shashwat Sapkota,CDPH,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3862,EXCELLUS BCBS,P0240,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Gyan P. Joshi,EXBC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3870,UNITED MEDICAL RESOURCES (UMR),P0980,CONTROL TOTAL,N,N,3,0,01.12.2015 00:00:01,Prabesh Shrestha,UMR,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3885,BCBS TN,P0160,RXCLAIMS,N,N,0,0,15.01.2016 04:05:30,Shreeya Baidya,BCTN,Y,15.01.2016 06:44:13,N,,FINALIZED,Y,US7ASCII,,,,,,
3899,SOUNDPATH HEALTH,P2855,CTL DATA,N,N,1,0,19.01.2016 09:18:56,Bhusan Shrestha,SHEA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3895,BCBS MA,P0310,CLAIMS,N,N,0,0,18.01.2016 06:33:11,Anil Dongol,BCMA,Y,,N,,WORKING,N,US7ASCII,,,,,,
3898,SOUNDPATH HEALTH,P2855,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Bhusan Shrestha,SHEA,Y,,N,,WORKING,,US7ASCII,,,,,,
3905,ADVANTEK,P4533,RXCLAIMS,N,Y,8,0,20.01.2016 08:28:26,Gita Pant,ADTK,Y,20.01.2016 08:29:37,N,,FINALIZED,Y,US7ASCII,,,,,,
3909,BCBS AL,P0180,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Gita Pant,BCAL,Y,21.01.2016 06:13:22,N,,FINALIZED,,US7ASCII,,,,,,
3922,BCBS NEPA,P4551,ELIGIBILITIES,N,N,1,0,27.01.2016 02:50:38,Shreeya Baidya,BCNP,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3927,UNKNOWN,P0000,CLAIMS,N,N,1,0,28.01.2016 09:24:11,Dhirendra Kumar Nayak,UNKN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3933,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,1,0,29.01.2016 05:53:10,Gita Pant,CMS,Y,03.02.2016 03:32:33,N,,FINALIZED,Y,US7ASCII,,,,,,
4045,SEDGWICK,P3050,CROSSWALK,N,Y,1,0,24.03.2016 04:38:21,Shreeya Baidya,SDWK,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3941,MMCP,P0846,CROSSWALK,N,Y,1,0,02.02.2016 04:23:03,Bipika Amatya,MMCP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3947,OPTUM,P2425,RXCLAIMS,N,N,0,0,02.02.2016 08:00:04,Shreeya Baidya,OPTM,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3948,BCBS IL,P0280,CONTROL TOTAL,N,N,0,0,01.12.2015 00:00:01,Rajendra Lamichhane,BCIL,Y,,N,,WORKING,,US7ASCII,,,,,,
3952,COVENTRY,P0550,ELIGIBILITIES,N,N,1,0,04.02.2016 22:47:54,Gita Pant,COVN,Y,04.02.2016 23:13:03,N,,FINALIZED,Y,US7ASCII,,,,,,
3979,MEDI VIEW,P4548,CROSSWALK,N,N,1,0,11.02.2016 06:22:32,Anuj Khadgi,MEVI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3999,GEISINGER,P3095,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Binjita Aryal,GSNR,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3994,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CONTROL TOTAL,N,N,1,0,18.02.2016 03:41:11,Prasanna Bajracharya,CMS,Y,,N,,WORKING,N,US7ASCII,,,,,,
3996,TRUVEN,P4356,CROSSWALK,N,N,1,0,18.02.2016 07:16:41,Ram Limbu,TRUV,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4000,GEISINGER,P3095,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Shreeya Baidya,GSNR,Y,22.02.2016 04:26:31,N,,FINALIZED,,US7ASCII,,,,,,
4047,LUMINIX,P0800,CROSSWALK,N,N,1,0,24.03.2016 07:20:51,Shreeya Baidya,LUMX,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4053,ANTHEM,P2320,CONTROL TOTAL,N,N,1,0,29.03.2016 06:01:12,Anil Dongol,ANTM,Y,,N,,WORKING,,US7ASCII,,,,,,
4052,CIRCLE HEALTH,P4557,LAB,N,Y,1,0,29.03.2016 03:52:10,Shreeya Baidya,CRHT,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4054,VIRTUAL BENEFITS ADMINISTRATOR,P4558,CLAIMS,N,N,1,0,29.03.2016 06:09:55,Shreeya Baidya,VRBA,Y,29.03.2016 07:07:21,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4062,FIRST CHOICE,P0620,CLAIMS,N,Y,1,0,01.04.2016 01:20:48,Shreeya Baidya,FSTC,Y,01.04.2016 01:37:53,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4056,TUFTS HEALTH,P0960,OTHER,N,Y,1,0,30.03.2016 00:45:28,Biplab Pokhrel,THLT,Y,30.03.2016 01:00:30,N,,WORKING,N,US7ASCII,,,,,,Biplab Pokhrel
4071,AETNA,P0010,CONTROL TOTAL,N,N,0,0,06.04.2016 06:10:19,Shreeya Baidya,ATNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4078,CIGNA PROCLAIMS,P4300,CONTROL TOTAL,N,N,0,0,08.04.2016 07:17:50,Shreeya Baidya,CGPC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4081,BCBS AL,P0180,CROSSWALK,N,Y,1,0,12.04.2016 02:36:28,Shreeya Baidya,BCAL,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4095,PHPKC,P4560,ELIGIBILITIES,N,Y,1,0,18.04.2016 08:06:15,Shreeya Baidya,PHKC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4099,CIGNA PROCLAIMS,P4300,CONTROL TOTAL,N,N,0,0,21.04.2016 04:20:29,Binjita Aryal,CGPC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4119,VIVA HEALTH,P0990,RXCLAIMS,N,N,1,0,12.05.2016 10:21:40,Shreeya Baidya,VHLT,Y,12.05.2016 11:00:29,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4121,MEMORIAL,P4513,CLAIMS,N,N,1,0,16.05.2016 04:44:06,Shashwat Sapkota,MMRL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4124,BCBS OF SOUTH CAROLINA,P4573,CONTROL TOTAL,N,N,6,0,18.05.2016 02:20:13,Shreeya Baidya,BOSC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4127,JSA HEALTH,P2850,ELIGIBILITIES,N,N,0,0,18.05.2016 09:21:16,Anil Dongol,JSAH,Y,23.05.2016 01:04:25,N,,FINALIZED,Y,US7ASCII,,,,,,Binjita Aryal
3820,UNITED HEALTH CARE (UHC),P0970,ELIGIBILITIES,N,Y,1,0,07.01.2016 00:08:46,Shreeya Baidya,UHC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3809,VERISK,P2940,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Binjita Aryal,VRSK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3861,VERISK,P2940,CROSSWALK,N,Y,1,0,12.01.2016 04:44:07,Ujen Bajracharya,VRSK,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3826,BCBS KC,P0290,CONTROL TOTAL,N,N,2,,01.12.2015 00:00:01,Bipika Amatya,BCKC,Y,,N,,WORKING,,US7ASCII,,,,,,
3850,BCBS NC,P0360,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Prabesh Shrestha,BCNC,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3860,HORIZON BLUE CROSS BLUE SHIELD,P2390,CLAIMS,N,N,1,0,12.01.2016 04:03:43,Gita Pant,HBCS,Y,,N,,FINALIZED,Y,US7ASCII,,,Both layouts 3860 and 3840 have different fields TIER and SUB_ID.,,,
3864,CDPHP - CAPITAL DISTRICT PHYSICIANS HEALTH PLAN,P2605,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Shashwat Sapkota,CDPH,Y,,N,,FINALIZED,,US7ASCII,,,,,,
3883,CAP BLUE CROSS,P0500,ELIGIBILITIES,N,N,1,0,14.01.2016 09:27:35,Shiva Bhusal,CABC,Y,25.01.2016 02:57:38,N,,FINALIZED,Y,US7ASCII,,,,,,
3892,BCBS IL,P0280,CONTROL TOTAL,N,N,2,0,01.12.2015 00:00:01,Rammadi Neupane,BCIL,Y,18.01.2016 03:53:17,N,,FINALIZED,,US7ASCII,,,,,,
3906,BCBS KC,P0290,HRA,N,N,1,0,20.01.2016 09:45:54,Sudeep Basnet,BCKC,Y,20.01.2016 09:52:41,N,,FINALIZED,N,US7ASCII,,,,,,
3915,SIMPLY WELL,P4549,HRA,N,N,1,0,22.01.2016 09:05:37,Sudeep Basnet,SMPW,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
3924,BCBS IL,P0280,CLAIMS,N,N,0,0,27.01.2016 09:51:32,Shiva Bhusal,BCIL,Y,12.02.2016 02:35:51,N,,FINALIZED,Y,US7ASCII,,Y,,,,
3928,POMCO,P2130,RXCLAIMS,N,Y,1,0,28.01.2016 23:42:13,Gita Pant,PMCO,Y,29.01.2016 00:22:45,N,,FINALIZED,Y,US7ASCII,,,,,,
3942,QUEST,P3035,CROSSWALK,N,Y,1,0,02.02.2016 04:38:17,Subhash Chandra Regmi,QUST,Y,02.02.2016 05:07:39,N,,FINALIZED,N,US7ASCII,,,,,,
3963,BCBS NEPA,P4551,RXCLAIMS,N,N,1,0,08.02.2016 04:41:07,Shreeya Baidya,BCNP,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
3964,BCBS NEPA,P4551,CONTROL TOTAL,N,N,2,1,01.12.2015 00:00:01,Shreeya Baidya,BCNP,Y,26.02.2016 06:50:06,N,,WORKING,,US7ASCII,,,,,,
3969,WEBTPA,P1010,CROSSWALK,N,Y,1,0,09.02.2016 04:07:30,Subhash Chandra Regmi,WTPA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4048,ALLIED BENEFIT,P2700,ELIGIBILITIES,N,N,0,0,25.03.2016 03:43:37,Shreeya Baidya,ALLB,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4026,MVP,P2540,ELIGIBILITIES,N,Y,0,1,03.03.2016 02:37:21,Shreeya Baidya,MVP,Y,03.03.2016 04:04:25,N,,FINALIZED,Y,US7ASCII,,,,,,Shreeya Baidya
4065,UNKNOWN,P0000,CROSSWALK,N,Y,1,0,04.04.2016 07:24:58,Shashwat Sapkota,UNKN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
4066,BCBS SC,P0430,CLAIMS,N,N,0,0,04.04.2016 08:22:00,Shreeya Baidya,BCSC,Y,05.04.2016 02:04:40,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4082,AULTCARE,P4260,HRA,N,Y,1,0,12.04.2016 02:55:18,Sweta Shakya,AULT,Y,12.04.2016 03:08:16,N,,FINALIZED,Y,US7ASCII,,,,,,Sweta Shakya
4083,BCBS AL,P0180,CROSSWALK,N,Y,1,0,12.04.2016 02:57:35,Shreeya Baidya,BCAL,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4084,ADVANTEK,P4533,CLAIMS,N,N,0,0,12.04.2016 04:21:26,Shreeya Baidya,ADTK,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4086,LIBERTY MUTUAL,P4561,CONTROL TOTAL,N,N,0,0,12.04.2016 08:35:51,Shreeya Baidya,LBMT,Y,,N,,FINALIZED,,US7ASCII,,,,,,
4090,HORIZON BLUE CROSS BLUE SHIELD,P2390,CONTROL TOTAL,N,Y,1,0,14.04.2016 04:28:14,Sweta Shakya,HBCS,Y,14.04.2016 08:17:26,N,,FINALIZED,Y,US7ASCII,,,,,,Sweta Shakya
4092,PHPKC,P4560,CLAIMS,N,Y,1,0,14.04.2016 06:03:46,Shreeya Baidya,PHKC,Y,14.04.2016 09:02:45,N,,FINALIZED,Y,US7ASCII,,Y,,,,Shreeya Baidya
4103,PACIFICSOURCE,P4559,ELIGIBILITIES,N,N,1,0,27.04.2016 06:07:03,Shreeya Baidya,PSRC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4104,PACIFICSOURCE,P4559,CROSSWALK,N,Y,1,0,27.04.2016 06:14:57,Shreeya Baidya,PSRC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4105,AETNA,P0010,ELIGIBILITIES,N,Y,1,0,28.04.2016 03:43:54,Shreeya Baidya,ATNA,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
4107,PACIFICSOURCE,P4559,RXCLAIMS,N,N,1,0,28.04.2016 10:45:25,Shreeya Baidya,PSRC,N,,N,,WORKING,Y,US7ASCII,,,,,,
4111,CITIZENS,P4570,RXCLAIMS,N,Y,1,0,03.05.2016 04:23:29,Shreeya Baidya,CTZN,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
